I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
7280	OR14J1	ENSG00000204695	hsa-miR-6861-5p	MIMAT0027623	0.816061345131886
7281	CARNMT1	ENSG00000156017	hsa-miR-7154-5p	MIMAT0028218	0.816056234263771
7282	PPP6R3	ENSG00000110075	hsa-miR-1252-3p	MIMAT0026744	0.816035869524797
7283	BAHCC1	ENSG00000266074	hsa-miR-5007-5p	MIMAT0021035	0.816023695880989
7284	ZNF287	ENSG00000141040	hsa-miR-380-3p	MIMAT0000735	0.816012852168468
7285	CDCP1	ENSG00000163814	hsa-miR-4496	MIMAT0019031	0.815999067789298
7286	DCTN4	ENSG00000132912	hsa-miR-4496	MIMAT0019031	0.815978243451706
7287	MTMR9	ENSG00000104643	hsa-miR-148a-5p	MIMAT0004549	0.815961674656084
7288	CAMK4	ENSG00000152495	hsa-miR-380-3p	MIMAT0000735	0.815961138975915
7289	ZXDB	ENSG00000198455	hsa-miR-1252-3p	MIMAT0026744	0.815926453386986
7290	FCHO2	ENSG00000157107	hsa-miR-329-5p	MIMAT0026555	0.815914740800212
7291	TTC33	ENSG00000113638	hsa-miR-1252-3p	MIMAT0026744	0.815899033861481
7292	SOX21	ENSG00000125285	hsa-miR-1252-3p	MIMAT0026744	0.815891783600711
7293	PSMD5	ENSG00000095261	hsa-miR-380-3p	MIMAT0000735	0.815850946796877
7294	ANP32D	ENSG00000139223	hsa-miR-6780a-3p	MIMAT0027461	0.815836244374843
7295	EP400	ENSG00000183495	hsa-miR-5007-5p	MIMAT0021035	0.815787551195621
7296	HTR2A	ENSG00000102468	hsa-miR-1252-3p	MIMAT0026744	0.815696379797777
7297	MIPOL1	ENSG00000151338	hsa-miR-137-3p	MIMAT0000429	0.815673495975129
7298	DSC2	ENSG00000134755	hsa-miR-3618	MIMAT0017998	0.815661237919923
7299	FBXL20	ENSG00000108306	hsa-miR-542-3p	MIMAT0003389	0.81565459375127
7300	ZNF343	ENSG00000088876	hsa-miR-6780a-3p	MIMAT0027461	0.815648359026462
7301	FNBP1L	ENSG00000137942	hsa-miR-4496	MIMAT0019031	0.815633954515202
7302	ZFP90	ENSG00000184939	hsa-miR-329-5p	MIMAT0026555	0.81559689438904
7303	NFIA	ENSG00000162599	hsa-miR-1252-3p	MIMAT0026744	0.815581143570861
7304	ACER2	ENSG00000177076	hsa-miR-212-5p	MIMAT0022695	0.815572106151177
7305	POU2F1	ENSG00000143190	hsa-miR-6861-5p	MIMAT0027623	0.815561688346671
7306	BACH1	ENSG00000156273	hsa-miR-137-3p	MIMAT0000429	0.815542973189848
7307	ERVH48-1	ENSG00000233056	hsa-miR-6720-3p	MIMAT0025851	0.815519085690395
7308	SCN1A	ENSG00000144285	hsa-miR-1288-5p	MIMAT0026743	0.815509161485592
7309	HELZ	ENSG00000198265	hsa-miR-1252-3p	MIMAT0026744	0.815497456217468
7310	GALNT1	ENSG00000141429	hsa-miR-4496	MIMAT0019031	0.815486979273753
7311	KIF16B	ENSG00000089177	hsa-miR-3618	MIMAT0017998	0.815476817134954
7312	TMEM209	ENSG00000146842	hsa-miR-5007-5p	MIMAT0021035	0.815460210819421
7313	RIC1	ENSG00000107036	hsa-miR-137-3p	MIMAT0000429	0.815437835275352
7314	GPR137C	ENSG00000180998	hsa-miR-137-3p	MIMAT0000429	0.815378321999446
7315	WNK1	ENSG00000060237	hsa-miR-3618	MIMAT0017998	0.815366976253434
7316	FFAR1	ENSG00000126266	hsa-miR-6861-5p	MIMAT0027623	0.815343339732762
7317	OSBPL10	ENSG00000144645	hsa-miR-1252-3p	MIMAT0026744	0.815335301541707
7318	KLB	ENSG00000134962	hsa-miR-5007-5p	MIMAT0021035	0.815325725234817
7319	GSK3B	ENSG00000082701	hsa-miR-329-5p	MIMAT0026555	0.815313972399606
7320	DLD	ENSG00000091140	hsa-miR-380-3p	MIMAT0000735	0.815301276703911
7321	DENND5B	ENSG00000170456	hsa-miR-1252-3p	MIMAT0026744	0.815301161772811
7322	ULK2	ENSG00000083290	hsa-miR-137-3p	MIMAT0000429	0.815298751690627
7323	FGGY	ENSG00000172456	hsa-miR-380-3p	MIMAT0000735	0.815241987953331
7324	FAM126A	ENSG00000122591	hsa-miR-1252-3p	MIMAT0026744	0.815236882181043
7325	ZDHHC5	ENSG00000156599	hsa-miR-137-3p	MIMAT0000429	0.815215828375771
7326	AC093155.3	ENSG00000267561	hsa-miR-380-3p	MIMAT0000735	0.815204634968143
7327	TEX9	ENSG00000151575	hsa-miR-148a-5p	MIMAT0004549	0.815191916717796
7328	FLNA	ENSG00000196924	hsa-miR-542-3p	MIMAT0003389	0.815180444220239
7329	TPR	ENSG00000047410	hsa-miR-137-3p	MIMAT0000429	0.815175136093116
7330	DGKH	ENSG00000102780	hsa-miR-7154-5p	MIMAT0028218	0.815173109270377
7331	UBE2D1	ENSG00000072401	hsa-miR-1252-3p	MIMAT0026744	0.815116631694868
7332	VPS13A	ENSG00000197969	hsa-miR-329-5p	MIMAT0026555	0.815103710703768
7333	MS4A2	ENSG00000149534	hsa-miR-212-5p	MIMAT0022695	0.815101626784245
7334	NIPBL	ENSG00000164190	hsa-miR-1252-3p	MIMAT0026744	0.815089898523964
7335	PREX2	ENSG00000046889	hsa-miR-329-5p	MIMAT0026555	0.815085755916251
7336	SLC44A1	ENSG00000070214	hsa-miR-137-3p	MIMAT0000429	0.815083447831243
7337	FUBP1	ENSG00000162613	hsa-miR-1252-3p	MIMAT0026744	0.815078376260979
7338	GABRA1	ENSG00000022355	hsa-miR-329-5p	MIMAT0026555	0.815058878202392
7339	SLC14A1	ENSG00000141469	hsa-miR-1252-3p	MIMAT0026744	0.815035859673945
7340	ARIH1	ENSG00000166233	hsa-miR-3618	MIMAT0017998	0.815023255305401
7341	E2F4	ENSG00000205250	hsa-miR-1252-3p	MIMAT0026744	0.815018668515613
7342	ZBTB8A	ENSG00000160062	hsa-miR-1288-5p	MIMAT0026743	0.815017510333041
7343	CLDN12	ENSG00000157224	hsa-miR-7154-5p	MIMAT0028218	0.81501471059716
7344	SEC31A	ENSG00000138674	hsa-miR-4496	MIMAT0019031	0.815012315214747
7345	HUS1	ENSG00000136273	hsa-miR-542-3p	MIMAT0003389	0.814997949263663
7346	BEND4	ENSG00000188848	hsa-miR-4496	MIMAT0019031	0.814994976375869
7347	CUL4B	ENSG00000158290	hsa-miR-1252-3p	MIMAT0026744	0.814987064291998
7348	PHF12	ENSG00000109118	hsa-miR-329-5p	MIMAT0026555	0.814984433085514
7349	RAVER2	ENSG00000162437	hsa-miR-4496	MIMAT0019031	0.814983145770645
7350	ZDHHC20	ENSG00000180776	hsa-miR-1252-3p	MIMAT0026744	0.814972828870561
7351	ERCC6	ENSG00000225830	hsa-miR-148a-5p	MIMAT0004549	0.814954964680563
7352	PFKM	ENSG00000152556	hsa-miR-6780a-3p	MIMAT0027461	0.814929835918053
7353	CEP44	ENSG00000164118	hsa-miR-148a-5p	MIMAT0004549	0.814914850795461
7354	USP15	ENSG00000135655	hsa-miR-7154-5p	MIMAT0028218	0.814897738108538
7355	PAX5	ENSG00000196092	hsa-miR-6780a-3p	MIMAT0027461	0.814846864266436
7356	KLF12	ENSG00000118922	hsa-miR-6780a-3p	MIMAT0027461	0.814845104535918
7357	NEMF	ENSG00000165525	hsa-miR-7154-5p	MIMAT0028218	0.814841039070735
7358	SSUH2	ENSG00000125046	hsa-miR-212-5p	MIMAT0022695	0.814791199223056
7359	PLEKHA2	ENSG00000169499	hsa-miR-1252-3p	MIMAT0026744	0.814778104215884
7360	RIF1	ENSG00000080345	hsa-miR-4496	MIMAT0019031	0.81476005714027
7361	PCM1	ENSG00000078674	hsa-miR-1288-5p	MIMAT0026743	0.8147573788799
7362	KLRD1	ENSG00000134539	hsa-miR-542-3p	MIMAT0003389	0.814756761258218
7363	CCDC170	ENSG00000120262	hsa-miR-137-3p	MIMAT0000429	0.814736891677336
7364	ZNF287	ENSG00000141040	hsa-miR-148a-5p	MIMAT0004549	0.81472506526251
7365	CISD2	ENSG00000145354	hsa-miR-380-3p	MIMAT0000735	0.814722094394255
7366	SIX3	ENSG00000138083	hsa-miR-542-3p	MIMAT0003389	0.814710229209112
7367	MBNL2	ENSG00000139793	hsa-miR-1252-3p	MIMAT0026744	0.814661740289881
7368	VASH1	ENSG00000071246	hsa-miR-4496	MIMAT0019031	0.81464737106956
7369	MAGEA3	ENSG00000221867	hsa-miR-4496	MIMAT0019031	0.814645732305679
7370	SUFU	ENSG00000107882	hsa-miR-148a-5p	MIMAT0004549	0.814634035525081
7371	LYRM7	ENSG00000186687	hsa-miR-148a-5p	MIMAT0004549	0.814627738155462
7372	HADH	ENSG00000138796	hsa-miR-380-3p	MIMAT0000735	0.81462430545595
7373	C3orf62	ENSG00000188315	hsa-miR-6861-5p	MIMAT0027623	0.814606097984341
7374	IRF6	ENSG00000117595	hsa-miR-4496	MIMAT0019031	0.814591973452605
7375	PDCD6IP	ENSG00000170248	hsa-miR-1288-5p	MIMAT0026743	0.814584225134641
7376	GNAZ	ENSG00000128266	hsa-miR-542-3p	MIMAT0003389	0.814581460724597
7377	MFRP	ENSG00000235718	hsa-miR-4496	MIMAT0019031	0.814558060667825
7378	KCNG4	ENSG00000168418	hsa-miR-6861-5p	MIMAT0027623	0.814554457614665
7379	TMEM260	ENSG00000070269	hsa-miR-329-5p	MIMAT0026555	0.814547570981133
7380	RFC5	ENSG00000111445	hsa-miR-329-5p	MIMAT0026555	0.814520186589404
7381	ANP32E	ENSG00000143401	hsa-miR-148a-5p	MIMAT0004549	0.81451060863803
7382	PDE7B	ENSG00000171408	hsa-miR-1288-5p	MIMAT0026743	0.814505216952674
7383	ZMYM4	ENSG00000146463	hsa-miR-148a-5p	MIMAT0004549	0.814503907120775
7384	TMEM8B	ENSG00000137103	hsa-miR-6780a-3p	MIMAT0027461	0.814486999570917
7385	FMN1	ENSG00000248905	hsa-miR-7154-5p	MIMAT0028218	0.814485224626513
7386	ACADM	ENSG00000117054	hsa-miR-148a-5p	MIMAT0004549	0.814459097413585
7387	PAPOLG	ENSG00000115421	hsa-miR-329-5p	MIMAT0026555	0.814442374844681
7388	SELENOI	ENSG00000138018	hsa-miR-1288-5p	MIMAT0026743	0.814423164320689
7389	SHISA2	ENSG00000180730	hsa-miR-1252-3p	MIMAT0026744	0.814414392107652
7390	MRPL21	ENSG00000197345	hsa-miR-6861-5p	MIMAT0027623	0.814407109759632
7391	PLD5	ENSG00000180287	hsa-miR-5007-5p	MIMAT0021035	0.814405044759117
7392	PRPF38B	ENSG00000134186	hsa-miR-137-3p	MIMAT0000429	0.814353894961757
7393	MCHR2	ENSG00000152034	hsa-miR-4496	MIMAT0019031	0.814318477566348
7394	SLITRK5	ENSG00000165300	hsa-miR-148a-5p	MIMAT0004549	0.814304278538073
7395	TPBGL	ENSG00000261594	hsa-miR-137-3p	MIMAT0000429	0.81429061747477
7396	SLC16A14	ENSG00000163053	hsa-miR-380-3p	MIMAT0000735	0.814266248486519
7397	NUBPL	ENSG00000151413	hsa-miR-137-3p	MIMAT0000429	0.814251440100916
7398	AQP4	ENSG00000171885	hsa-miR-1252-3p	MIMAT0026744	0.814247896851104
7399	HNRNPU	ENSG00000153187	hsa-miR-1252-3p	MIMAT0026744	0.814225089606296
7400	OR10H5	ENSG00000172519	hsa-miR-4496	MIMAT0019031	0.814192959946509
7401	SUSD5	ENSG00000173705	hsa-miR-4496	MIMAT0019031	0.814191045261784
7402	DIPK2A	ENSG00000181744	hsa-miR-1252-3p	MIMAT0026744	0.814184307361401
7403	EZH2	ENSG00000106462	hsa-miR-148a-5p	MIMAT0004549	0.814183092563927
7404	ALOX12B	ENSG00000179477	hsa-miR-329-5p	MIMAT0026555	0.814180801887431
7405	SAR1A	ENSG00000079332	hsa-miR-7154-5p	MIMAT0028218	0.814174517918702
7406	PPP1R12B	ENSG00000077157	hsa-miR-542-3p	MIMAT0003389	0.814154270879029
7407	CLCN4	ENSG00000073464	hsa-miR-4496	MIMAT0019031	0.814119189885566
7408	SLC2A10	ENSG00000197496	hsa-miR-6861-5p	MIMAT0027623	0.814063019856584
7409	ATG10	ENSG00000152348	hsa-miR-1252-3p	MIMAT0026744	0.814052756108768
7410	AC119674.2	ENSG00000284686	hsa-miR-6780a-3p	MIMAT0027461	0.814035540292279
7411	ZBTB18	ENSG00000179456	hsa-miR-148a-5p	MIMAT0004549	0.814034874057709
7412	PSD4	ENSG00000125637	hsa-miR-4496	MIMAT0019031	0.813983896983272
7413	BCL11B	ENSG00000127152	hsa-miR-4496	MIMAT0019031	0.813968254347962
7414	UBQLN4	ENSG00000160803	hsa-miR-6780a-3p	MIMAT0027461	0.813966578724754
7415	CHD1L	ENSG00000131778	hsa-miR-380-3p	MIMAT0000735	0.813940229100742
7416	SEC23IP	ENSG00000107651	hsa-miR-6780a-3p	MIMAT0027461	0.813926588023597
7417	GIMAP2	ENSG00000106560	hsa-miR-137-3p	MIMAT0000429	0.813924295006691
7418	OR5A1	ENSG00000172320	hsa-miR-1252-3p	MIMAT0026744	0.813923576657074
7419	OR4Q3	ENSG00000182652	hsa-miR-6780a-3p	MIMAT0027461	0.813882310056476
7420	BACH2	ENSG00000112182	hsa-miR-542-3p	MIMAT0003389	0.813825097306914
7421	PRKACB	ENSG00000142875	hsa-miR-380-3p	MIMAT0000735	0.813811353283461
7422	CHML	ENSG00000203668	hsa-miR-1252-3p	MIMAT0026744	0.813808049293742
7423	NKAIN3	ENSG00000185942	hsa-miR-1288-5p	MIMAT0026743	0.813796315006211
7424	TAB2	ENSG00000055208	hsa-miR-148a-5p	MIMAT0004549	0.813763871984649
7425	TTC19	ENSG00000011295	hsa-miR-4496	MIMAT0019031	0.813740278639257
7426	FAM83F	ENSG00000133477	hsa-miR-137-3p	MIMAT0000429	0.813704577331687
7427	RBM11	ENSG00000185272	hsa-miR-7154-5p	MIMAT0028218	0.813699967515352
7428	ZPR1	ENSG00000109917	hsa-miR-6780a-3p	MIMAT0027461	0.813683669552069
7429	RASSF6	ENSG00000169435	hsa-miR-1252-3p	MIMAT0026744	0.813682009241554
7430	C8orf34	ENSG00000165084	hsa-miR-1252-3p	MIMAT0026744	0.813624655542211
7431	TPM3	ENSG00000143549	hsa-miR-1252-3p	MIMAT0026744	0.813616892105008
7432	RPS15A	ENSG00000134419	hsa-miR-212-5p	MIMAT0022695	0.813598870277368
7433	SLC9A6	ENSG00000198689	hsa-miR-1252-3p	MIMAT0026744	0.813547288418977
7434	FAM186B	ENSG00000135436	hsa-miR-6780a-3p	MIMAT0027461	0.813535967841874
7435	ADM	ENSG00000148926	hsa-miR-329-5p	MIMAT0026555	0.813529252435617
7436	ORC2	ENSG00000115942	hsa-miR-7154-5p	MIMAT0028218	0.813508851600473
7437	PIP4K2C	ENSG00000166908	hsa-miR-137-3p	MIMAT0000429	0.813506016318783
7438	FAM241A	ENSG00000174749	hsa-miR-137-3p	MIMAT0000429	0.813496493869911
7439	WIPF2	ENSG00000171475	hsa-miR-1288-5p	MIMAT0026743	0.81348882022893
7440	TLL2	ENSG00000095587	hsa-miR-380-3p	MIMAT0000735	0.813477225609948
7441	SPIN1	ENSG00000106723	hsa-miR-4496	MIMAT0019031	0.813472648167786
7442	AKAP6	ENSG00000151320	hsa-miR-7154-5p	MIMAT0028218	0.813466501903083
7443	SLC25A53	ENSG00000269743	hsa-miR-7154-5p	MIMAT0028218	0.813449620953821
7444	KLHL28	ENSG00000179454	hsa-miR-137-3p	MIMAT0000429	0.813410804435309
7445	TCF19	ENSG00000137310	hsa-miR-329-5p	MIMAT0026555	0.813403194418307
7446	DEPP1	ENSG00000165507	hsa-miR-6861-5p	MIMAT0027623	0.813394029155021
7447	FCHO2	ENSG00000157107	hsa-miR-380-3p	MIMAT0000735	0.813383656287904
7448	SURF6	ENSG00000148296	hsa-miR-6780a-3p	MIMAT0027461	0.813381203684376
7449	CDCA7L	ENSG00000164649	hsa-miR-137-3p	MIMAT0000429	0.813373428835699
7450	LIN28B	ENSG00000187772	hsa-miR-1252-3p	MIMAT0026744	0.813352744955823
7451	CCDC88A	ENSG00000115355	hsa-miR-137-3p	MIMAT0000429	0.813326004290228
7452	YPEL4	ENSG00000166793	hsa-miR-6780a-3p	MIMAT0027461	0.813308233067972
7453	EEF1AKMT2	ENSG00000203791	hsa-miR-380-3p	MIMAT0000735	0.81324618157393
7454	SLC30A7	ENSG00000162695	hsa-miR-4496	MIMAT0019031	0.813239776426283
7455	RGPD2	ENSG00000185304	hsa-miR-380-3p	MIMAT0000735	0.813222701285305
7456	POU6F1	ENSG00000184271	hsa-miR-6780a-3p	MIMAT0027461	0.813212655250579
7457	AC005192.1	ENSG00000288640	hsa-miR-7154-5p	MIMAT0028218	0.813188632214807
7458	GSR	ENSG00000104687	hsa-miR-148a-5p	MIMAT0004549	0.813166306821208
7459	OR2L13	ENSG00000196071	hsa-miR-380-3p	MIMAT0000735	0.81314708917269
7460	USP31	ENSG00000103404	hsa-miR-329-5p	MIMAT0026555	0.813122474766669
7461	AP1S3	ENSG00000152056	hsa-miR-137-3p	MIMAT0000429	0.813098239545166
7462	MCOLN3	ENSG00000055732	hsa-miR-4496	MIMAT0019031	0.813084154498813
7463	TBPL1	ENSG00000028839	hsa-miR-542-3p	MIMAT0003389	0.813079372547243
7464	CHST5	ENSG00000135702	hsa-miR-5007-5p	MIMAT0021035	0.813067913418608
7465	ABCC9	ENSG00000069431	hsa-miR-7154-5p	MIMAT0028218	0.813027952573086
7466	CNTN1	ENSG00000018236	hsa-miR-1252-3p	MIMAT0026744	0.813020431891364
7467	RTKN2	ENSG00000182010	hsa-miR-1252-3p	MIMAT0026744	0.813010004682565
7468	LRRTM2	ENSG00000146006	hsa-miR-380-3p	MIMAT0000735	0.812980887567844
7469	BTD	ENSG00000169814	hsa-miR-6780a-3p	MIMAT0027461	0.812937563573877
7470	BRINP3	ENSG00000162670	hsa-miR-137-3p	MIMAT0000429	0.812930544115829
7471	TDRD3	ENSG00000083544	hsa-miR-137-3p	MIMAT0000429	0.812899451141227
7472	RAB3C	ENSG00000152932	hsa-miR-1252-3p	MIMAT0026744	0.812891351723867
7473	PPP1R1C	ENSG00000150722	hsa-miR-148a-5p	MIMAT0004549	0.81286878157393
7474	ACTR2	ENSG00000138071	hsa-miR-148a-5p	MIMAT0004549	0.81286436226459
7475	PPP2R5A	ENSG00000066027	hsa-miR-329-5p	MIMAT0026555	0.812858709873172
7476	CDKL2	ENSG00000138769	hsa-miR-148a-5p	MIMAT0004549	0.812849558035531
7477	EXOSC9	ENSG00000123737	hsa-miR-380-3p	MIMAT0000735	0.812781702525275
7478	CREBL2	ENSG00000111269	hsa-miR-380-3p	MIMAT0000735	0.812757882764636
7479	MATR3	ENSG00000280987	hsa-miR-329-5p	MIMAT0026555	0.81275146103443
7480	YOD1	ENSG00000180667	hsa-miR-542-3p	MIMAT0003389	0.812746732196944
7481	GASK1A	ENSG00000144649	hsa-miR-7154-5p	MIMAT0028218	0.812731395900898
7482	PDE7A	ENSG00000205268	hsa-miR-148a-5p	MIMAT0004549	0.812729806304822
7483	ZNF562	ENSG00000171466	hsa-miR-542-3p	MIMAT0003389	0.812727966100713
7484	VPS4B	ENSG00000119541	hsa-miR-6861-5p	MIMAT0027623	0.81272348860673
7485	ZNF283	ENSG00000167637	hsa-miR-3618	MIMAT0017998	0.812721367909829
7486	ZDHHC5	ENSG00000156599	hsa-miR-1252-3p	MIMAT0026744	0.812715362274863
7487	ARHGAP17	ENSG00000140750	hsa-miR-3618	MIMAT0017998	0.812691159490973
7488	LORICRIN	ENSG00000203782	hsa-miR-7154-5p	MIMAT0028218	0.812690593457154
7489	PLA2G4F	ENSG00000168907	hsa-miR-6780a-3p	MIMAT0027461	0.812684091708866
7490	ZBTB41	ENSG00000177888	hsa-miR-1252-3p	MIMAT0026744	0.812664120238004
7491	FOXC1	ENSG00000054598	hsa-miR-4496	MIMAT0019031	0.812646648848443
7492	LRATD1	ENSG00000162981	hsa-miR-1252-3p	MIMAT0026744	0.812646442327719
7493	GAPVD1	ENSG00000165219	hsa-miR-329-5p	MIMAT0026555	0.812612670639691
7494	NME6	ENSG00000172113	hsa-miR-212-5p	MIMAT0022695	0.812596569121709
7495	MARK3	ENSG00000075413	hsa-miR-212-5p	MIMAT0022695	0.812567280827661
7496	TTN	ENSG00000155657	hsa-miR-1252-3p	MIMAT0026744	0.812547279520615
7497	SYNE1	ENSG00000131018	hsa-miR-6780a-3p	MIMAT0027461	0.812528501886475
7498	GPR155	ENSG00000163328	hsa-miR-329-5p	MIMAT0026555	0.812523895177683
7499	KLHL24	ENSG00000114796	hsa-miR-7154-5p	MIMAT0028218	0.81250270772577
7500	USP34	ENSG00000115464	hsa-miR-148a-5p	MIMAT0004549	0.812448594398265
7501	TMED5	ENSG00000117500	hsa-miR-148a-5p	MIMAT0004549	0.812400825156972
7502	GDNF	ENSG00000168621	hsa-miR-542-3p	MIMAT0003389	0.812392415448556
7503	SEMA6C	ENSG00000143434	hsa-miR-4496	MIMAT0019031	0.812361750757522
7504	AGAP3	ENSG00000133612	hsa-miR-212-5p	MIMAT0022695	0.812356648267449
7505	OR4D10	ENSG00000254466	hsa-miR-542-3p	MIMAT0003389	0.812338158494985
7506	AXDND1	ENSG00000162779	hsa-miR-4496	MIMAT0019031	0.812330527655298
7507	FAM104A	ENSG00000133193	hsa-miR-6861-5p	MIMAT0027623	0.812329208836991
7508	INO80C	ENSG00000153391	hsa-miR-1252-3p	MIMAT0026744	0.812317589671917
7509	COL19A1	ENSG00000082293	hsa-miR-1252-3p	MIMAT0026744	0.812296608084485
7510	MBTPS2	ENSG00000012174	hsa-miR-137-3p	MIMAT0000429	0.812285887317907
7511	INTS4	ENSG00000149262	hsa-miR-212-5p	MIMAT0022695	0.812234007110786
7512	PABPC1L2A	ENSG00000186288	hsa-miR-148a-5p	MIMAT0004549	0.812215589268239
7513	ZNF347	ENSG00000197937	hsa-miR-380-3p	MIMAT0000735	0.812166086628074
7514	PIK3CA	ENSG00000121879	hsa-miR-148a-5p	MIMAT0004549	0.812162322953767
7515	TMEM181	ENSG00000146433	hsa-miR-380-3p	MIMAT0000735	0.812118520622136
7516	AL109811.3	ENSG00000277726	hsa-miR-1252-3p	MIMAT0026744	0.812096208625428
7517	CCDC88A	ENSG00000115355	hsa-miR-148a-5p	MIMAT0004549	0.812086266898295
7518	AJUBA	ENSG00000129474	hsa-miR-212-5p	MIMAT0022695	0.812077278470109
7519	RUNDC3B	ENSG00000105784	hsa-miR-1252-3p	MIMAT0026744	0.812065313983509
7520	DOCK5	ENSG00000147459	hsa-miR-4496	MIMAT0019031	0.812041756919727
7521	PCDHA4	ENSG00000204967	hsa-miR-1252-3p	MIMAT0026744	0.812024665914285
7522	ST6GALNAC5	ENSG00000117069	hsa-miR-1252-3p	MIMAT0026744	0.812023581203552
7523	ZNF805	ENSG00000204524	hsa-miR-7154-5p	MIMAT0028218	0.812019823933814
7524	SLX4IP	ENSG00000149346	hsa-miR-1252-3p	MIMAT0026744	0.812016117911076
7525	MARCHF3	ENSG00000173926	hsa-miR-542-3p	MIMAT0003389	0.812003577244755
7526	KLHDC2	ENSG00000165516	hsa-miR-4496	MIMAT0019031	0.81199000206101
7527	KCNMB4	ENSG00000135643	hsa-miR-7154-5p	MIMAT0028218	0.811937086088079
7528	ADAM28	ENSG00000042980	hsa-miR-4496	MIMAT0019031	0.811935435987641
7529	CELF2	ENSG00000048740	hsa-miR-137-3p	MIMAT0000429	0.811911640471594
7530	C1orf21	ENSG00000116667	hsa-miR-1252-3p	MIMAT0026744	0.811874487809547
7531	CREB1	ENSG00000118260	hsa-miR-148a-5p	MIMAT0004549	0.811864150631545
7532	RHOQ	ENSG00000119729	hsa-miR-7154-5p	MIMAT0028218	0.811855101156316
7533	SEC22C	ENSG00000093183	hsa-miR-7154-5p	MIMAT0028218	0.811846459306156
7534	STRBP	ENSG00000165209	hsa-miR-4496	MIMAT0019031	0.811843925357846
7535	ATP8A1	ENSG00000124406	hsa-miR-1252-3p	MIMAT0026744	0.811843723388497
7536	NYAP2	ENSG00000144460	hsa-miR-1252-3p	MIMAT0026744	0.811812778547332
7537	SUN1	ENSG00000164828	hsa-miR-4496	MIMAT0019031	0.811776147349798
7538	PDP2	ENSG00000172840	hsa-miR-148a-5p	MIMAT0004549	0.81173830072284
7539	KAT6A	ENSG00000083168	hsa-miR-1252-3p	MIMAT0026744	0.811674419873576
7540	MAPRE2	ENSG00000166974	hsa-miR-1252-3p	MIMAT0026744	0.811666054278664
7541	H2BC18	ENSG00000203814	hsa-miR-4496	MIMAT0019031	0.811656121930634
7542	SLC7A6	ENSG00000103064	hsa-miR-4496	MIMAT0019031	0.811630051449595
7543	TMA7	ENSG00000232112	hsa-miR-1252-3p	MIMAT0026744	0.811617617929465
7544	GOLM2	ENSG00000166734	hsa-miR-148a-5p	MIMAT0004549	0.811615332520831
7545	NDUFA9	ENSG00000139180	hsa-miR-4496	MIMAT0019031	0.811577288189015
7546	FBXO41	ENSG00000163013	hsa-miR-6861-5p	MIMAT0027623	0.811565460570728
7547	RBM39	ENSG00000131051	hsa-miR-1252-3p	MIMAT0026744	0.811557262244924
7548	RBPJ	ENSG00000168214	hsa-miR-1252-3p	MIMAT0026744	0.811539883453066
7549	ITLN1	ENSG00000179914	hsa-miR-6861-5p	MIMAT0027623	0.811537768715002
7550	ADK	ENSG00000156110	hsa-miR-4496	MIMAT0019031	0.811480266166391
7551	SV2A	ENSG00000159164	hsa-miR-212-5p	MIMAT0022695	0.811477898366892
7552	OR2M3	ENSG00000228198	hsa-miR-380-3p	MIMAT0000735	0.81144398079719
7553	STRN	ENSG00000115808	hsa-miR-7154-5p	MIMAT0028218	0.811404362212135
7554	NEUROD1	ENSG00000162992	hsa-miR-137-3p	MIMAT0000429	0.811397891031698
7555	SELENOF	ENSG00000183291	hsa-miR-6861-5p	MIMAT0027623	0.811371697082962
7556	BDP1	ENSG00000145734	hsa-miR-148a-5p	MIMAT0004549	0.811340526592745
7557	AKAP11	ENSG00000023516	hsa-miR-1252-3p	MIMAT0026744	0.811279044561273
7558	DCUN1D5	ENSG00000137692	hsa-miR-148a-5p	MIMAT0004549	0.811271312687099
7559	RET	ENSG00000165731	hsa-miR-212-5p	MIMAT0022695	0.811269335320439
7560	LLPH	ENSG00000139233	hsa-miR-3618	MIMAT0017998	0.811266692271571
7561	SNAI2	ENSG00000019549	hsa-miR-137-3p	MIMAT0000429	0.8112141655957
7562	TCEAL9	ENSG00000185222	hsa-miR-148a-5p	MIMAT0004549	0.811213696168012
7563	SSX7	ENSG00000187754	hsa-miR-4496	MIMAT0019031	0.811193973334591
7564	MAP4K3	ENSG00000011566	hsa-miR-1252-3p	MIMAT0026744	0.811188974584078
7565	PATE1	ENSG00000171053	hsa-miR-7154-5p	MIMAT0028218	0.811187617227375
7566	NUFIP1	ENSG00000083635	hsa-miR-4496	MIMAT0019031	0.811181950486782
7567	GYG2	ENSG00000056998	hsa-miR-1252-3p	MIMAT0026744	0.811116196834541
7568	ZDHHC2	ENSG00000104219	hsa-miR-4496	MIMAT0019031	0.81108258706206
7569	TMEM161B	ENSG00000164180	hsa-miR-148a-5p	MIMAT0004549	0.811058145179411
7570	RTRAF	ENSG00000087302	hsa-miR-1252-3p	MIMAT0026744	0.811054785582206
7571	SEPTIN10	ENSG00000186522	hsa-miR-380-3p	MIMAT0000735	0.81102299498153
7572	DIS3	ENSG00000083520	hsa-miR-1252-3p	MIMAT0026744	0.811022052673888
7573	ARF6	ENSG00000165527	hsa-miR-3618	MIMAT0017998	0.811015865889068
7574	TRIP12	ENSG00000153827	hsa-miR-4496	MIMAT0019031	0.811004650724678
