I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
11453	FHL1	ENSG00000022267	hsa-miR-1252-3p	MIMAT0026744	0.808076764314814
11454	MSI1	ENSG00000135097	hsa-miR-6783-5p	MIMAT0027466	0.80806845740846
11455	FSD2	ENSG00000186628	hsa-miR-7157-3p	MIMAT0028225	0.808066296913
11456	SV2C	ENSG00000122012	hsa-miR-940	MIMAT0004983	0.808043758996377
11457	PDE2A	ENSG00000186642	hsa-miR-4685-5p	MIMAT0019771	0.808036358574673
11458	H2BC21	ENSG00000184678	hsa-miR-130a-5p	MIMAT0004593	0.808028291767796
11459	KIR3DL1	ENSG00000167633	hsa-miR-4446-3p	MIMAT0018965	0.808021927105362
11460	LGR5	ENSG00000139292	hsa-miR-625-3p	MIMAT0004808	0.808020675521139
11461	PHF20L1	ENSG00000129292	hsa-miR-6783-5p	MIMAT0027466	0.808012568767474
11462	MMP20	ENSG00000137674	hsa-miR-8056	MIMAT0030983	0.807999978500309
11463	B3GNT7	ENSG00000156966	hsa-miR-661	MIMAT0003324	0.807979364751342
11464	RNASEH2C	ENSG00000172922	hsa-miR-940	MIMAT0004983	0.807969326991899
11465	OGFRL1	ENSG00000119900	hsa-miR-224-5p	MIMAT0000281	0.807960669606458
11466	ENTPD1	ENSG00000138185	hsa-miR-1252-3p	MIMAT0026744	0.807951643609106
11467	ZNF7	ENSG00000147789	hsa-miR-6127	MIMAT0024610	0.807942552475893
11468	SEPTIN10	ENSG00000186522	hsa-miR-4465	MIMAT0018992	0.807896262554194
11469	RPS29	ENSG00000213741	hsa-miR-130a-5p	MIMAT0004593	0.807890886051236
11470	IGF2BP1	ENSG00000159217	hsa-miR-765	MIMAT0003945	0.807888121778334
11471	MET	ENSG00000105976	hsa-miR-224-5p	MIMAT0000281	0.807880432812342
11472	GPR101	ENSG00000165370	hsa-miR-6783-5p	MIMAT0027466	0.807853050461031
11473	TMEM178B	ENSG00000261115	hsa-miR-7157-3p	MIMAT0028225	0.807819561895746
11474	CACFD1	ENSG00000160325	hsa-miR-940	MIMAT0004983	0.807800844105813
11475	ZBTB8B	ENSG00000273274	hsa-miR-4458	MIMAT0018980	0.807791473748928
11476	JDP2	ENSG00000140044	hsa-miR-7157-3p	MIMAT0028225	0.807772562051874
11477	CRTC1	ENSG00000105662	hsa-miR-4292	MIMAT0016919	0.807764973423757
11478	SOCS7	ENSG00000274211	hsa-miR-1252-3p	MIMAT0026744	0.807764396144217
11479	DAZL	ENSG00000092345	hsa-miR-21-5p	MIMAT0000076	0.807756341933396
11480	EPOP	ENSG00000273604	hsa-miR-765	MIMAT0003945	0.807740523426669
11481	PHF5A	ENSG00000100410	hsa-miR-6127	MIMAT0024610	0.807733773726681
11482	EIF5A2	ENSG00000163577	hsa-miR-765	MIMAT0003945	0.807720643359324
11483	USP15	ENSG00000135655	hsa-miR-21-5p	MIMAT0000076	0.807702677422353
11484	RPS2	ENSG00000140988	hsa-miR-7855-5p	MIMAT0030430	0.807674618365435
11485	BBS7	ENSG00000138686	hsa-miR-130a-5p	MIMAT0004593	0.807664900714994
11486	CREBRF	ENSG00000164463	hsa-miR-21-5p	MIMAT0000076	0.807638848745873
11487	MRPL50	ENSG00000136897	hsa-miR-1252-3p	MIMAT0026744	0.807632566046577
11488	SH3TC2	ENSG00000169247	hsa-miR-183-5p	MIMAT0000261	0.807613340126609
11489	RAI14	ENSG00000039560	hsa-miR-4695-5p	MIMAT0019788	0.807601791035101
11490	GSTK1	ENSG00000197448	hsa-miR-6783-5p	MIMAT0027466	0.807582263470221
11491	RASAL2	ENSG00000075391	hsa-miR-7855-5p	MIMAT0030430	0.80758226238482
11492	HDHD2	ENSG00000167220	hsa-miR-8056	MIMAT0030983	0.807581197071093
11493	TEAD3	ENSG00000007866	hsa-miR-657	MIMAT0003335	0.807574192030893
11494	CYLD	ENSG00000083799	hsa-miR-4292	MIMAT0016919	0.807535185286021
11495	A1CF	ENSG00000148584	hsa-miR-4458	MIMAT0018980	0.807534328186631
11496	TOP3B	ENSG00000100038	hsa-miR-7157-3p	MIMAT0028225	0.807512597679225
11497	LMBRD2	ENSG00000164187	hsa-miR-4465	MIMAT0018992	0.80751035703605
11498	KCNT2	ENSG00000162687	hsa-miR-940	MIMAT0004983	0.807491880113567
11499	ARSI	ENSG00000183876	hsa-miR-4685-5p	MIMAT0019771	0.807484519518064
11500	FAM76A	ENSG00000009780	hsa-miR-6758-5p	MIMAT0027416	0.807480617822723
11501	ADAMTS3	ENSG00000156140	hsa-miR-1252-3p	MIMAT0026744	0.807466515996359
11502	COA7	ENSG00000162377	hsa-miR-7157-3p	MIMAT0028225	0.80746069094625
11503	KCNAB3	ENSG00000170049	hsa-miR-661	MIMAT0003324	0.807457640631955
11504	LYVE1	ENSG00000133800	hsa-miR-183-5p	MIMAT0000261	0.807452353179025
11505	TEX2	ENSG00000136478	hsa-miR-4695-5p	MIMAT0019788	0.807448368745849
11506	PPIP5K2	ENSG00000145725	hsa-miR-3682-5p	MIMAT0019222	0.807447375459977
11507	FBXL4	ENSG00000112234	hsa-miR-661	MIMAT0003324	0.807447318202544
11508	SPRING1	ENSG00000111412	hsa-miR-4695-5p	MIMAT0019788	0.807444055687406
11509	RCN2	ENSG00000117906	hsa-miR-4465	MIMAT0018992	0.80744112701648
11510	MYH9	ENSG00000100345	hsa-miR-940	MIMAT0004983	0.807438438807442
11511	SPRTN	ENSG00000010072	hsa-miR-7855-5p	MIMAT0030430	0.807437743937988
11512	PTBP3	ENSG00000119314	hsa-miR-940	MIMAT0004983	0.807415577714361
11513	NCR3LG1	ENSG00000188211	hsa-miR-6822-3p	MIMAT0027545	0.80738989114412
11514	GLRA3	ENSG00000145451	hsa-miR-6758-5p	MIMAT0027416	0.807371328574781
11515	CHRM1	ENSG00000168539	hsa-miR-661	MIMAT0003324	0.807369109512053
11516	FRRS1L	ENSG00000260230	hsa-miR-940	MIMAT0004983	0.807346251496289
11517	FIP1L1	ENSG00000145216	hsa-miR-130a-5p	MIMAT0004593	0.807341905639464
11518	DNAAF4	ENSG00000256061	hsa-miR-224-5p	MIMAT0000281	0.807341176016504
11519	ZNF154	ENSG00000179909	hsa-miR-1252-3p	MIMAT0026744	0.807320039684272
11520	RSPO4	ENSG00000101282	hsa-miR-6758-5p	MIMAT0027416	0.807317913096265
11521	TMEM108	ENSG00000144868	hsa-miR-6758-5p	MIMAT0027416	0.807307271291554
11522	CYB5B	ENSG00000103018	hsa-miR-6822-3p	MIMAT0027545	0.807303777212353
11523	AC104472.3	ENSG00000284952	hsa-miR-130a-5p	MIMAT0004593	0.807301182825415
11524	ZNF322	ENSG00000181315	hsa-miR-6783-5p	MIMAT0027466	0.807279699726956
11525	IGFBP5	ENSG00000115461	hsa-miR-625-3p	MIMAT0004808	0.807272234649401
11526	FBXL20	ENSG00000108306	hsa-miR-6758-5p	MIMAT0027416	0.807271913913696
11527	PRDM16	ENSG00000142611	hsa-miR-4685-5p	MIMAT0019771	0.807257806214213
11528	GRIA4	ENSG00000152578	hsa-miR-6127	MIMAT0024610	0.807254108803716
11529	RABGAP1L	ENSG00000152061	hsa-miR-1252-3p	MIMAT0026744	0.807250810731316
11530	XKR7	ENSG00000260903	hsa-miR-765	MIMAT0003945	0.807247072779283
11531	TMEM30B	ENSG00000182107	hsa-miR-765	MIMAT0003945	0.807244740156057
11532	GVQW3	ENSG00000179240	hsa-miR-130a-5p	MIMAT0004593	0.807241846081457
11533	RAP2C	ENSG00000123728	hsa-miR-7157-3p	MIMAT0028225	0.807229860106519
11534	MMP16	ENSG00000156103	hsa-miR-21-5p	MIMAT0000076	0.80720433614949
11535	USP54	ENSG00000166348	hsa-miR-4687-3p	MIMAT0019775	0.807195323627248
11536	FCAR	ENSG00000186431	hsa-miR-4465	MIMAT0018992	0.807189666053161
11537	GABRA1	ENSG00000022355	hsa-miR-1252-3p	MIMAT0026744	0.807185118515664
11538	TSKU	ENSG00000182704	hsa-miR-940	MIMAT0004983	0.807170877797631
11539	LRP8	ENSG00000157193	hsa-miR-130a-5p	MIMAT0004593	0.807164402162697
11540	ERV3-1	ENSG00000213462	hsa-miR-183-5p	MIMAT0000261	0.80716381778588
11541	CORO7	ENSG00000262246	hsa-miR-4685-5p	MIMAT0019771	0.807157643058825
11542	LHX4	ENSG00000121454	hsa-miR-1252-3p	MIMAT0026744	0.807143382648118
11543	TBC1D16	ENSG00000167291	hsa-miR-5008-5p	MIMAT0021039	0.807130157853607
11544	GFI1	ENSG00000162676	hsa-miR-4446-3p	MIMAT0018965	0.807125119075887
11545	SRP72	ENSG00000174780	hsa-miR-6127	MIMAT0024610	0.807114855257417
11546	TMED8	ENSG00000100580	hsa-miR-183-5p	MIMAT0000261	0.807083040370154
11547	GIGYF1	ENSG00000146830	hsa-miR-657	MIMAT0003335	0.807060561126295
11548	PPHLN1	ENSG00000134283	hsa-miR-183-5p	MIMAT0000261	0.807057550381501
11549	OR2AT4	ENSG00000171561	hsa-miR-7855-5p	MIMAT0030430	0.807055428832551
11550	ABCC5	ENSG00000114770	hsa-miR-4685-5p	MIMAT0019771	0.807052457841108
11551	ZNF688	ENSG00000229809	hsa-miR-4685-5p	MIMAT0019771	0.807043848661382
11552	LONRF1	ENSG00000154359	hsa-miR-7157-3p	MIMAT0028225	0.807043800127916
11553	RGPD6	ENSG00000183054	hsa-miR-224-5p	MIMAT0000281	0.806998665819571
11554	TP53INP1	ENSG00000164938	hsa-miR-1252-3p	MIMAT0026744	0.80699839516773
11555	DISP2	ENSG00000140323	hsa-miR-4685-5p	MIMAT0019771	0.806987122769871
11556	MECOM	ENSG00000085276	hsa-miR-940	MIMAT0004983	0.806985969135994
11557	LARGE1	ENSG00000133424	hsa-miR-183-5p	MIMAT0000261	0.80698448952322
11558	SI	ENSG00000090402	hsa-miR-130a-5p	MIMAT0004593	0.806958552498257
11559	NAA25	ENSG00000111300	hsa-miR-1252-3p	MIMAT0026744	0.806945968101037
11560	STRBP	ENSG00000165209	hsa-miR-1911-5p	MIMAT0007885	0.806933577141446
11561	CD33	ENSG00000105383	hsa-miR-4685-5p	MIMAT0019771	0.806929944570526
11562	CAMK4	ENSG00000152495	hsa-miR-183-5p	MIMAT0000261	0.806912552809011
11563	CCDC190	ENSG00000185860	hsa-miR-7855-5p	MIMAT0030430	0.80690355404223
11564	CHDH	ENSG00000016391	hsa-miR-661	MIMAT0003324	0.806898655721706
11565	TRAM2	ENSG00000065308	hsa-miR-657	MIMAT0003335	0.806891458412635
11566	DLGAP2	ENSG00000198010	hsa-miR-3682-5p	MIMAT0019222	0.8068887547252
11567	MEGF6	ENSG00000162591	hsa-miR-4685-5p	MIMAT0019771	0.806888577261358
11568	ZNF544	ENSG00000198131	hsa-miR-4465	MIMAT0018992	0.806815686158552
11569	MARF1	ENSG00000166783	hsa-miR-224-5p	MIMAT0000281	0.806813846932386
11570	JAK3	ENSG00000105639	hsa-miR-940	MIMAT0004983	0.806806788551897
11571	ELF2	ENSG00000109381	hsa-miR-1252-3p	MIMAT0026744	0.806788255176272
11572	ERBIN	ENSG00000112851	hsa-miR-1252-3p	MIMAT0026744	0.806780271744753
11573	NHLRC3	ENSG00000188811	hsa-miR-4685-5p	MIMAT0019771	0.806767379256435
11574	TTC7B	ENSG00000165914	hsa-miR-5008-5p	MIMAT0021039	0.806748428396674
11575	BSND	ENSG00000162399	hsa-miR-1252-3p	MIMAT0026744	0.806736248712664
11576	DGKH	ENSG00000102780	hsa-miR-4465	MIMAT0018992	0.80672122817408
11577	CLDN12	ENSG00000157224	hsa-miR-4458	MIMAT0018980	0.806656580417181
11578	NOTCH2	ENSG00000134250	hsa-miR-183-5p	MIMAT0000261	0.806654130589011
11579	PTDSS1	ENSG00000156471	hsa-miR-1252-3p	MIMAT0026744	0.806653378600182
11580	MYRIP	ENSG00000170011	hsa-miR-1252-3p	MIMAT0026744	0.806650478082775
11581	SLC22A23	ENSG00000137266	hsa-miR-765	MIMAT0003945	0.806648353770023
11582	KLHDC10	ENSG00000128607	hsa-miR-657	MIMAT0003335	0.806643756699623
11583	IFTAP	ENSG00000166352	hsa-miR-4687-3p	MIMAT0019775	0.806635621500266
11584	PAIP2B	ENSG00000124374	hsa-miR-21-5p	MIMAT0000076	0.806626112700012
11585	TNC	ENSG00000041982	hsa-miR-6758-5p	MIMAT0027416	0.806624800116766
11586	ATXN7L3	ENSG00000087152	hsa-miR-940	MIMAT0004983	0.80659136026022
11587	BTG2	ENSG00000159388	hsa-miR-21-5p	MIMAT0000076	0.80658139529773
11588	CBL	ENSG00000110395	hsa-miR-4695-5p	MIMAT0019788	0.806577768662639
11589	FZD2	ENSG00000180340	hsa-miR-6127	MIMAT0024610	0.806554677786779
11590	EPYC	ENSG00000083782	hsa-miR-130a-5p	MIMAT0004593	0.806528910474903
11591	TRAF3	ENSG00000131323	hsa-miR-5008-5p	MIMAT0021039	0.806525879481832
11592	SH3BGRL	ENSG00000131171	hsa-miR-3682-5p	MIMAT0019222	0.806524902381458
11593	CDC25C	ENSG00000158402	hsa-miR-7855-5p	MIMAT0030430	0.806524073686155
11594	ACSM2A	ENSG00000183747	hsa-miR-130a-5p	MIMAT0004593	0.806520127108342
11595	UEVLD	ENSG00000151116	hsa-miR-3682-5p	MIMAT0019222	0.806516233708082
11596	NEDD4L	ENSG00000049759	hsa-miR-130a-5p	MIMAT0004593	0.806516108631767
11597	RBFA	ENSG00000101546	hsa-miR-657	MIMAT0003335	0.806503238140766
11598	JCAD	ENSG00000165757	hsa-miR-6127	MIMAT0024610	0.806502380860725
11599	CNTN2	ENSG00000184144	hsa-miR-4695-5p	MIMAT0019788	0.806486478972918
11600	GLS	ENSG00000115419	hsa-miR-1252-3p	MIMAT0026744	0.806473126883117
11601	GLT1D1	ENSG00000151948	hsa-miR-6758-5p	MIMAT0027416	0.806467780471295
11602	DDX3X	ENSG00000215301	hsa-miR-4446-3p	MIMAT0018965	0.806464816354438
11603	DOCK9	ENSG00000088387	hsa-miR-1252-3p	MIMAT0026744	0.80646376879175
11604	GCM1	ENSG00000137270	hsa-miR-765	MIMAT0003945	0.80645733119216
11605	NCBP3	ENSG00000074356	hsa-miR-765	MIMAT0003945	0.806456043147558
11606	ZNF507	ENSG00000168813	hsa-miR-1252-3p	MIMAT0026744	0.806412578774556
11607	FPGT-TNNI3K	ENSG00000259030	hsa-miR-6758-5p	MIMAT0027416	0.806412324740536
11608	SORCS2	ENSG00000184985	hsa-miR-6758-5p	MIMAT0027416	0.806410222370872
11609	MYRF	ENSG00000124920	hsa-miR-5008-5p	MIMAT0021039	0.806388780171466
11610	IPO8	ENSG00000133704	hsa-miR-940	MIMAT0004983	0.806383702264824
11611	MOCOS	ENSG00000075643	hsa-miR-765	MIMAT0003945	0.806380819048644
11612	HEMK1	ENSG00000114735	hsa-miR-6783-5p	MIMAT0027466	0.806369864493456
11613	MYCBP2	ENSG00000005810	hsa-miR-940	MIMAT0004983	0.806366295645059
11614	AC124312.1	ENSG00000214265	hsa-miR-224-5p	MIMAT0000281	0.80635978611525
11615	GLS	ENSG00000115419	hsa-miR-4695-5p	MIMAT0019788	0.806350582591994
11616	TLE1	ENSG00000196781	hsa-miR-130a-5p	MIMAT0004593	0.806340841856194
11617	RBM41	ENSG00000089682	hsa-miR-130a-5p	MIMAT0004593	0.806332733120863
11618	CCDC85C	ENSG00000205476	hsa-miR-661	MIMAT0003324	0.806332476223564
11619	FBXO17	ENSG00000269190	hsa-miR-765	MIMAT0003945	0.806319334044379
11620	CCNH	ENSG00000134480	hsa-miR-7157-3p	MIMAT0028225	0.806288749143942
11621	ATRX	ENSG00000085224	hsa-miR-224-5p	MIMAT0000281	0.806260288373874
11622	RSPO3	ENSG00000146374	hsa-miR-92a-1-5p	MIMAT0004507	0.806254387187762
11623	MID1	ENSG00000101871	hsa-miR-7855-5p	MIMAT0030430	0.806244248053594
11624	ARC	ENSG00000198576	hsa-miR-4685-5p	MIMAT0019771	0.806244221021372
11625	ACTR3C	ENSG00000106526	hsa-miR-4695-5p	MIMAT0019788	0.806241694170158
11626	PROSER2	ENSG00000148426	hsa-miR-183-5p	MIMAT0000261	0.806210599995685
11627	HLA-DRA	ENSG00000204287	hsa-miR-4446-3p	MIMAT0018965	0.806202599329103
11628	U2SURP	ENSG00000163714	hsa-miR-4292	MIMAT0016919	0.806200670687798
11629	HMBS	ENSG00000256269	hsa-miR-4695-5p	MIMAT0019788	0.806199867073648
11630	CNKSR2	ENSG00000149970	hsa-miR-5008-5p	MIMAT0021039	0.806196175554561
11631	GTPBP8	ENSG00000163607	hsa-miR-6783-5p	MIMAT0027466	0.806192040201478
11632	CSPG4	ENSG00000173546	hsa-miR-4292	MIMAT0016919	0.80619171110295
11633	THRA	ENSG00000126351	hsa-miR-4458	MIMAT0018980	0.806185002420874
11634	SYNCRIP	ENSG00000135316	hsa-miR-1252-3p	MIMAT0026744	0.806183272140261
11635	GSPT1	ENSG00000103342	hsa-miR-183-5p	MIMAT0000261	0.806179942179853
11636	DISP1	ENSG00000154309	hsa-miR-130a-5p	MIMAT0004593	0.806171334383955
11637	MYRF	ENSG00000124920	hsa-miR-4446-3p	MIMAT0018965	0.806154406607836
11638	CCSER2	ENSG00000107771	hsa-miR-7855-5p	MIMAT0030430	0.806153137241741
11639	ONECUT3	ENSG00000205922	hsa-miR-5008-5p	MIMAT0021039	0.806144470893414
11640	SP5	ENSG00000204335	hsa-miR-1252-3p	MIMAT0026744	0.806143584489943
11641	GPATCH8	ENSG00000186566	hsa-miR-940	MIMAT0004983	0.806137860801812
11642	RGS4	ENSG00000117152	hsa-miR-4465	MIMAT0018992	0.806134076702457
11643	CEP192	ENSG00000101639	hsa-miR-1252-3p	MIMAT0026744	0.80611939309813
11644	SLAMF8	ENSG00000158714	hsa-miR-5008-5p	MIMAT0021039	0.806115976205518
11645	MALL	ENSG00000144063	hsa-miR-4446-3p	MIMAT0018965	0.806114532767302
11646	PARP8	ENSG00000151883	hsa-miR-1252-3p	MIMAT0026744	0.806114030095725
11647	SHTN1	ENSG00000187164	hsa-miR-7855-5p	MIMAT0030430	0.806089233330876
11648	STXBP4	ENSG00000166263	hsa-miR-940	MIMAT0004983	0.806071246485851
11649	TMEM8B	ENSG00000137103	hsa-miR-4292	MIMAT0016919	0.806069662241773
11650	FASTKD2	ENSG00000118246	hsa-miR-4687-3p	MIMAT0019775	0.806056114119179
11651	PPP2R2D	ENSG00000175470	hsa-miR-8056	MIMAT0030983	0.806053999962032
11652	AGBL1	ENSG00000273540	hsa-miR-4695-5p	MIMAT0019788	0.806049350336095
11653	FLNA	ENSG00000196924	hsa-miR-657	MIMAT0003335	0.806046822867348
11654	FAT3	ENSG00000165323	hsa-miR-8056	MIMAT0030983	0.806039059328188
11655	IKBKB	ENSG00000104365	hsa-miR-3682-5p	MIMAT0019222	0.806038437234418
11656	ZNF681	ENSG00000196172	hsa-miR-3682-5p	MIMAT0019222	0.806035526092457
11657	GNB3	ENSG00000111664	hsa-miR-765	MIMAT0003945	0.806032223231741
11658	FAM136A	ENSG00000035141	hsa-miR-6783-5p	MIMAT0027466	0.806026458198892
11659	MAPK8	ENSG00000107643	hsa-miR-224-5p	MIMAT0000281	0.806007462338019
11660	AC020765.6	ENSG00000288656	hsa-miR-4458	MIMAT0018980	0.806004372086125
11661	SKP2	ENSG00000145604	hsa-miR-7855-5p	MIMAT0030430	0.805998293285787
11662	THSD4	ENSG00000187720	hsa-miR-4292	MIMAT0016919	0.805987283699613
11663	C11orf87	ENSG00000185742	hsa-miR-6127	MIMAT0024610	0.805973501906059
11664	CDH15	ENSG00000129910	hsa-miR-4695-5p	MIMAT0019788	0.805962776773332
11665	USP8	ENSG00000138592	hsa-miR-130a-5p	MIMAT0004593	0.805943824982003
11666	RPS6KA5	ENSG00000100784	hsa-miR-224-5p	MIMAT0000281	0.805919169438846
11667	PDE3A	ENSG00000172572	hsa-miR-1252-3p	MIMAT0026744	0.805887878339483
11668	PAQR5	ENSG00000137819	hsa-miR-1252-3p	MIMAT0026744	0.805878733789526
11669	XKR6	ENSG00000171044	hsa-miR-1252-3p	MIMAT0026744	0.805878382615285
11670	TMEM116	ENSG00000198270	hsa-miR-183-5p	MIMAT0000261	0.805846075343236
11671	TASOR	ENSG00000163946	hsa-miR-3682-5p	MIMAT0019222	0.805845685892118
11672	RNF39	ENSG00000204618	hsa-miR-6783-5p	MIMAT0027466	0.805826689854308
11673	MGLL	ENSG00000074416	hsa-miR-7855-5p	MIMAT0030430	0.805816533758022
11674	DVL3	ENSG00000161202	hsa-miR-7157-3p	MIMAT0028225	0.805814457798883
11675	CLEC2D	ENSG00000069493	hsa-miR-130a-5p	MIMAT0004593	0.805799816841549
11676	AC090360.1	ENSG00000267127	hsa-miR-7855-5p	MIMAT0030430	0.80579957941507
11677	ASAH2B	ENSG00000204147	hsa-miR-765	MIMAT0003945	0.805753071155347
11678	STXBP5L	ENSG00000145087	hsa-miR-1252-3p	MIMAT0026744	0.805707339260088
11679	APOLD1	ENSG00000178878	hsa-miR-1252-3p	MIMAT0026744	0.805701303599874
11680	RTKN2	ENSG00000182010	hsa-miR-21-5p	MIMAT0000076	0.805698213316417
11681	ROPN1B	ENSG00000114547	hsa-miR-8056	MIMAT0030983	0.805694470864555
11682	ARHGAP29	ENSG00000137962	hsa-miR-4685-5p	MIMAT0019771	0.805694389276187
11683	RGS6	ENSG00000182732	hsa-miR-4465	MIMAT0018992	0.805686059427479
11684	ERCC4	ENSG00000175595	hsa-miR-6758-5p	MIMAT0027416	0.805666410251708
11685	ZNF319	ENSG00000166188	hsa-miR-661	MIMAT0003324	0.805665032894254
11686	AC013477.1	ENSG00000288637	hsa-miR-3682-5p	MIMAT0019222	0.805640113152229
11687	PPP1R9A	ENSG00000158528	hsa-miR-3682-5p	MIMAT0019222	0.805636983436338
11688	TRANK1	ENSG00000168016	hsa-miR-940	MIMAT0004983	0.805630152309649
11689	SLC45A4	ENSG00000022567	hsa-miR-661	MIMAT0003324	0.805628898222943
11690	PPP6R1	ENSG00000105063	hsa-miR-4695-5p	MIMAT0019788	0.805600361809312
11691	WASHC4	ENSG00000136051	hsa-miR-130a-5p	MIMAT0004593	0.805593955764347
11692	EHD3	ENSG00000013016	hsa-miR-661	MIMAT0003324	0.805592262606121
11693	Z83844.1	ENSG00000100101	hsa-miR-6783-5p	MIMAT0027466	0.805592007485971
11694	CCDC60	ENSG00000183273	hsa-miR-6127	MIMAT0024610	0.805590581503073
11695	AKAP5	ENSG00000179841	hsa-miR-1252-3p	MIMAT0026744	0.805585879475699
11696	PCNX1	ENSG00000100731	hsa-miR-4465	MIMAT0018992	0.80558294298446
11697	NCKAP1	ENSG00000061676	hsa-miR-940	MIMAT0004983	0.80556724408577
11698	SIGMAR1	ENSG00000147955	hsa-miR-7855-5p	MIMAT0030430	0.805561429806746
11699	ANO6	ENSG00000177119	hsa-miR-1252-3p	MIMAT0026744	0.805555143765711
11700	VPS26B	ENSG00000151502	hsa-miR-4685-5p	MIMAT0019771	0.805541070567797
11701	ZNF326	ENSG00000162664	hsa-miR-21-5p	MIMAT0000076	0.805526761317902
11702	RAP2C	ENSG00000123728	hsa-miR-183-5p	MIMAT0000261	0.805524808460551
11703	TTLL3	ENSG00000214021	hsa-miR-130a-5p	MIMAT0004593	0.805521708329028
11704	DAAM1	ENSG00000100592	hsa-miR-7157-3p	MIMAT0028225	0.805517315913917
11705	TNFRSF19	ENSG00000127863	hsa-miR-1252-3p	MIMAT0026744	0.805501831200713
11706	AL135905.2	ENSG00000285976	hsa-miR-92a-1-5p	MIMAT0004507	0.805496476710942
11707	VSTM4	ENSG00000165633	hsa-miR-4446-3p	MIMAT0018965	0.805486101820993
11708	GALNT10	ENSG00000164574	hsa-miR-4465	MIMAT0018992	0.805470887248551
11709	ZNF850	ENSG00000267041	hsa-miR-661	MIMAT0003324	0.805449046284961
11710	CAPN13	ENSG00000162949	hsa-miR-4685-5p	MIMAT0019771	0.805447952937788
11711	GRIN3A	ENSG00000198785	hsa-miR-4446-3p	MIMAT0018965	0.805420359326054
11712	RFLNB	ENSG00000183688	hsa-miR-657	MIMAT0003335	0.805401775530351
11713	ZNF471	ENSG00000196263	hsa-miR-224-5p	MIMAT0000281	0.805377191033703
11714	ZBTB20	ENSG00000181722	hsa-miR-7157-3p	MIMAT0028225	0.805364480317675
11715	FAM13A	ENSG00000138640	hsa-miR-4446-3p	MIMAT0018965	0.805359717983232
11716	CHST1	ENSG00000175264	hsa-miR-940	MIMAT0004983	0.805350086327781
11717	KRT8	ENSG00000170421	hsa-miR-7157-3p	MIMAT0028225	0.805339624210115
11718	MEAF6	ENSG00000163875	hsa-miR-1252-3p	MIMAT0026744	0.805337065424668
11719	MRPL27	ENSG00000108826	hsa-miR-1252-3p	MIMAT0026744	0.805329398973055
11720	LUC7L	ENSG00000007392	hsa-miR-4695-5p	MIMAT0019788	0.805322381610431
11721	MLPH	ENSG00000115648	hsa-miR-6758-5p	MIMAT0027416	0.80531759825744
11722	BCLAF1	ENSG00000029363	hsa-miR-7855-5p	MIMAT0030430	0.805312152836259
11723	NKIRAS1	ENSG00000197885	hsa-miR-21-5p	MIMAT0000076	0.805301134153239
11724	ADH4	ENSG00000198099	hsa-miR-657	MIMAT0003335	0.805299769233274
11725	ZIC5	ENSG00000139800	hsa-miR-224-5p	MIMAT0000281	0.805295698062664
11726	CCDC69	ENSG00000198624	hsa-miR-661	MIMAT0003324	0.805292809705183
11727	LHX4	ENSG00000121454	hsa-miR-130a-5p	MIMAT0004593	0.805283505791907
11728	GIPC3	ENSG00000179855	hsa-miR-21-5p	MIMAT0000076	0.805259357583734
11729	MYO6	ENSG00000196586	hsa-miR-130a-5p	MIMAT0004593	0.805259212878044
11730	ASCL1	ENSG00000139352	hsa-miR-940	MIMAT0004983	0.805245589428131
11731	TFDP2	ENSG00000114126	hsa-miR-1252-3p	MIMAT0026744	0.805230002391924
11732	AC018809.3	ENSG00000288550	hsa-miR-4446-3p	MIMAT0018965	0.805229928155206
11733	EFNA4	ENSG00000243364	hsa-miR-4685-5p	MIMAT0019771	0.805203860247683
11734	PGR	ENSG00000082175	hsa-miR-6758-5p	MIMAT0027416	0.805186928779626
11735	SRGAP1	ENSG00000196935	hsa-miR-130a-5p	MIMAT0004593	0.805174504830368
11736	AC005324.3	ENSG00000255104	hsa-miR-657	MIMAT0003335	0.805171079568015
11737	INTS6L	ENSG00000165359	hsa-miR-1252-3p	MIMAT0026744	0.805165819236368
11738	GMNC	ENSG00000205835	hsa-miR-661	MIMAT0003324	0.805149887934241
11739	WDR5	ENSG00000196363	hsa-miR-6758-5p	MIMAT0027416	0.80513915778122
11740	ARHGAP32	ENSG00000134909	hsa-miR-940	MIMAT0004983	0.805119311889538
11741	DUSP18	ENSG00000167065	hsa-miR-6822-3p	MIMAT0027545	0.805117560844819
11742	ANKDD1B	ENSG00000189045	hsa-miR-183-5p	MIMAT0000261	0.805112029423881
11743	UBR4	ENSG00000127481	hsa-miR-6758-5p	MIMAT0027416	0.805105204520955
11744	MBD1	ENSG00000141644	hsa-miR-6822-3p	MIMAT0027545	0.805078247846253
11745	SEZ6	ENSG00000063015	hsa-miR-765	MIMAT0003945	0.805075457819128
11746	PIGX	ENSG00000163964	hsa-miR-1252-3p	MIMAT0026744	0.805054302744766
11747	PRKAA2	ENSG00000162409	hsa-miR-4458	MIMAT0018980	0.805052576960675
11748	DZANK1	ENSG00000089091	hsa-miR-6783-5p	MIMAT0027466	0.80504692394249
11749	PAQR5	ENSG00000137819	hsa-miR-940	MIMAT0004983	0.805042951575781
11750	PYGO2	ENSG00000163348	hsa-miR-765	MIMAT0003945	0.805041601980079
